Term Code,Term Name,Term Start Date,Term End Date,Subject Code,Subject Name,Course ID,Catalog Number,Course Title,Course Start Date,Course End Date,Course Track,Course Description,Seat Reservations,Instructor EmplID,Instructor First Name,Instructor Last Name,Instructor Full Name,Crosslisting Subjects,Crosslisting Catalog Numbers,Class Number,Class Section,Class Status,Class Type,Class Capacity,Class Enrollment,Class Year Enrollments,Meeting Number,Meeting Start Time,Meeting End Time,Meeting Days,Building Name,Meeting Room
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,23633,D01,O,Drill,9,8,N/A,1,08:00 AM,08:50 AM,M,Jones Hall,305
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,23634,D02,O,Drill,9,5,N/A,1,08:00 AM,08:50 AM,T,Jones Hall,307
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,23635,D03,C,Drill,9,9,N/A,1,08:00 AM,08:50 AM,W,Jones Hall,307
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,23636,D04,C,Drill,9,9,N/A,1,08:00 AM,08:50 AM,Th,Jones Hall,307
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,21768,D99,C,Drill,0,0,N/A,1,01:00 AM,01:00 AM,,,
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,20249,C01,C,Class,12,12,N/A,1,09:00 AM,09:50 AM,"M,T,W,Th,F",Frist Campus Center,207
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,20251,C02,O,Class,12,10,N/A,1,10:00 AM,10:50 AM,"M,T,W,Th,F",Frist Campus Center,207
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,20250,C03,O,Class,12,9,N/A,1,12:30 PM,01:20 PM,"M,T,W,Th,F",Frist Campus Center,207
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,21767,C04,C,Class,0,0,N/A,1,12:30 PM,01:20 PM,"M,T,W,Th,F",,
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,23633,D01,O,Drill,9,8,N/A,1,08:00 AM,08:50 AM,M,Jones Hall,305
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,23634,D02,O,Drill,9,5,N/A,1,08:00 AM,08:50 AM,T,Jones Hall,307
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,23635,D03,C,Drill,9,9,N/A,1,08:00 AM,08:50 AM,W,Jones Hall,307
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,23636,D04,C,Drill,9,9,N/A,1,08:00 AM,08:50 AM,Th,Jones Hall,307
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,960704561,Faris,Zwirahn,Faris Zwirahn,,,21768,D99,C,Drill,0,0,N/A,1,01:00 AM,01:00 AM,,,
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000490,105,Intermediate Arabic I,2023-09-05,2023-12-15,UGRD,"This course builds on the skills developed in Elementary Arabic.  Students in this course work to improve their proficiency in speaking, listening, reading and writing.  We will focus primarily on Modern Standard Arabic in reading and writing, but Levantine and/or Egyptian dialect will be used in informal speaking and listening exercises.",N,010007529,Gregory,Bell,Gregory J. Bell,,,20256,C01,O,Class,15,7,N/A,1,10:00 AM,10:50 AM,"M,T,W,Th,F",Green Hall,0-N-2
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000490,105,Intermediate Arabic I,2023-09-05,2023-12-15,UGRD,"This course builds on the skills developed in Elementary Arabic.  Students in this course work to improve their proficiency in speaking, listening, reading and writing.  We will focus primarily on Modern Standard Arabic in reading and writing, but Levantine and/or Egyptian dialect will be used in informal speaking and listening exercises.",N,010007529,Gregory,Bell,Gregory J. Bell,,,20257,C02,O,Class,15,13,N/A,1,12:30 PM,01:20 PM,"M,T,W,Th,F",Green Hall,0-N-2
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000490,105,Intermediate Arabic I,2023-09-05,2023-12-15,UGRD,"This course builds on the skills developed in Elementary Arabic.  Students in this course work to improve their proficiency in speaking, listening, reading and writing.  We will focus primarily on Modern Standard Arabic in reading and writing, but Levantine and/or Egyptian dialect will be used in informal speaking and listening exercises.",N,010007529,Gregory,Bell,Gregory J. Bell,,,23658,D01,C,Drill,11,11,N/A,1,08:00 AM,08:50 AM,M,Jones Hall,307
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000490,105,Intermediate Arabic I,2023-09-05,2023-12-15,UGRD,"This course builds on the skills developed in Elementary Arabic.  Students in this course work to improve their proficiency in speaking, listening, reading and writing.  We will focus primarily on Modern Standard Arabic in reading and writing, but Levantine and/or Egyptian dialect will be used in informal speaking and listening exercises.",N,010007529,Gregory,Bell,Gregory J. Bell,,,23659,D02,O,Drill,11,9,N/A,1,08:00 AM,08:50 AM,F,Green Hall,0-N-2
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000490,105,Intermediate Arabic I,2023-09-05,2023-12-15,UGRD,"This course builds on the skills developed in Elementary Arabic.  Students in this course work to improve their proficiency in speaking, listening, reading and writing.  We will focus primarily on Modern Standard Arabic in reading and writing, but Levantine and/or Egyptian dialect will be used in informal speaking and listening exercises.",N,010007529,Gregory,Bell,Gregory J. Bell,,,21769,D99,C,Drill,0,0,N/A,1,01:00 AM,01:00 AM,,,
